month,day,hour,ele_price
1,1,0.0,10.419500000000001
1,1,0.5,13.1355
1,1,1.0,14.0525
1,1,1.5,8.554
1,1,2.0,9.716
1,1,2.5,5.5545
1,1,3.0,8.084999999999999
1,1,3.5,3.171
1,1,4.0,6.244
1,1,4.5,3.08
1,1,5.0,4.3435
1,1,5.5,4.207
1,1,6.0,3.6820000000000004
1,1,6.5,4.949
1,1,7.0,3.836
1,1,7.5,6.8180000000000005
1,1,8.0,5.2465
1,1,8.5,9.6005
1,1,9.0,8.351
1,1,9.5,13.908999999999999
1,1,10.0,12.131
1,1,10.5,15.823500000000001
1,1,11.0,13.677999999999999
1,1,11.5,17.15875
1,1,12.0,15.137500000000001
1,1,12.5,17.0065
1,1,13.0,18.116
1,1,13.5,17.461499999999997
1,1,14.0,17.822
1,1,14.5,17.444
1,1,15.0,15.6135
1,1,15.5,17.0275
1,1,16.0,28.625222499999996
1,1,16.5,31.4759725
1,1,17.0,31.927472499999997
1,1,17.5,31.4724725
1,1,18.0,30.1599725
1,1,18.5,28.577972499999998
1,1,19.0,19.3852225
1,1,19.5,17.352999999999998
1,1,20.0,18.0832225
1,1,20.5,15.75
1,1,21.0,19.3362225
1,1,21.5,15.043
1,1,22.0,17.3692225
1,1,22.5,12.1415
1,1,23.0,13.6837225
1,1,23.5,9.38
1,2,0.0,9.0055
1,2,0.5,12.861222499999998
1,2,1.0,12.315222499999999
1,2,1.5,9.9715
1,2,2.0,11.217500000000001
1,2,2.5,10.535000000000002
1,2,3.0,10.6505
1,2,3.5,9.1245
1,2,4.0,9.6565
1,2,4.5,9.058000000000002
1,2,5.0,8.876
1,2,5.5,10.0905
1,2,6.0,10.934
1,2,6.5,13.1425
1,2,7.0,11.214
1,2,7.5,12.851999999999999
1,2,8.0,11.966499999999998
1,2,8.5,15.918000000000001
1,2,9.0,14.427
1,2,9.5,16.9645
1,2,10.0,14.7525
1,2,10.5,16.315250000000002
1,2,11.0,16.5025
1,2,11.5,17.3915
1,2,12.0,17.1745
1,2,12.5,17.066
1,2,13.0,17.913
1,2,13.5,16.4115
1,2,14.0,16.4325
1,2,14.5,16.0475
1,2,15.0,15.029000000000002
1,2,15.5,15.700999999999999
1,2,16.0,27.3162225
1,2,16.5,31.7524725
1,2,17.0,32.0307225
1,2,17.5,31.708722499999997
1,2,18.0,31.2449725
1,2,18.5,26.735222500000003
1,2,19.0,18.4857225
1,2,19.5,14.677249999999999
1,2,20.0,15.7465
1,2,20.5,14.35
1,2,21.0,17.087
1,2,21.5,12.1975
1,2,22.0,12.1415
1,2,22.5,9.058
1,2,23.0,13.695500000000001
1,2,23.5,10.619
1,3,0.0,11.0495
1,3,0.5,13.240499999999999
1,3,1.0,12.512500000000001
1,3,1.5,10.15
1,3,2.0,10.44225
1,3,2.5,8.179499999999999
1,3,3.0,10.08
1,3,3.5,7.738499999999999
1,3,4.0,9.530500000000002
1,3,4.5,8.5995
1,3,5.0,10.8255
1,3,5.5,11.62
1,3,6.0,12.936
1,3,6.5,14.2765
1,3,7.0,12.544000000000002
1,3,7.5,15.387749999999999
1,3,8.0,14.86625
1,3,8.5,18.431
1,3,9.0,16.205000000000002
1,3,9.5,19.026
1,3,10.0,17.108
1,3,10.5,18.557
1,3,11.0,16.901500000000002
1,3,11.5,18.368
1,3,12.0,17.941
1,3,12.5,18.45725
1,3,13.0,18.644499999999997
1,3,13.5,17.919999999999998
1,3,14.0,17.899
1,3,14.5,17.339000000000002
1,3,15.0,16.653
1,3,15.5,19.12225
1,3,16.0,29.7049725
1,3,16.5,32.5627225
1,3,17.0,32.2267225
1,3,17.5,32.3072225
1,3,18.0,31.341222499999997
1,3,18.5,30.1249725
1,3,19.0,19.9815
1,3,19.5,17.759
1,3,20.0,18.7705
1,3,20.5,15.4595
1,3,21.0,17.849999999999998
1,3,21.5,13.518749999999999
1,3,22.0,14.8435
1,3,22.5,9.302999999999999
1,3,23.0,15.0605
1,3,23.5,13.447000000000001
1,4,0.0,12.103
1,4,0.5,14.154000000000002
1,4,1.0,15.0815
1,4,1.5,11.96825
1,4,2.0,11.9525
1,4,2.5,10.388
1,4,3.0,10.650500000000001
1,4,3.5,8.8795
1,4,4.0,10.633000000000001
1,4,4.5,10.031
1,4,5.0,11.823
1,4,5.5,13.6045
1,4,6.0,14.7385
1,4,6.5,15.8165
1,4,7.0,16.744
1,4,7.5,18.9945
1,4,8.0,19.201
1,4,8.5,20.623749999999998
1,4,9.0,20.46975
1,4,9.5,20.49775
1,4,10.0,20.515249999999998
1,4,10.5,20.15825
1,4,11.0,19.40925
1,4,11.5,19.1135
1,4,12.0,19.480999999999998
1,4,12.5,19.4425
1,4,13.0,19.684
1,4,13.5,18.7915
1,4,14.0,19.488
1,4,14.5,19.012
1,4,15.0,18.025000000000002
1,4,15.5,19.768
1,4,16.0,30.110972500000003
1,4,16.5,32.9284725
1,4,17.0,32.7692225
1,4,17.5,32.9879725
1,4,18.0,31.8242225
1,4,18.5,30.618472499999996
1,4,19.0,22.29675
1,4,19.5,19.1135
1,4,20.0,20.0165
1,4,20.5,18.157999999999998
1,4,21.0,20.5695
1,4,21.5,16.38525
1,4,22.0,17.031000000000002
1,4,22.5,12.344500000000002
1,4,23.0,16.1875
1,4,23.5,14.14875
1,5,0.0,13.37
1,5,0.5,16.604
1,5,1.0,15.7535
1,5,1.5,13.0585
1,5,2.0,14.497
1,5,2.5,13.49425
1,5,3.0,14.1225
1,5,3.5,11.91225
1,5,4.0,12.8555
1,5,4.5,13.2125
1,5,5.0,14.133000000000001
1,5,5.5,16.352
1,5,6.0,17.97775
1,5,6.5,17.822
1,5,7.0,17.179750000000002
1,5,7.5,18.91225
1,5,8.0,18.54825
1,5,8.5,20.256249999999998
1,5,9.0,19.93075
1,5,9.5,20.21075
1,5,10.0,20.51175
1,5,10.5,19.943
1,5,11.0,19.47575
1,5,11.5,19.25525
1,5,12.0,18.77925
1,5,12.5,18.83525
1,5,13.0,19.07675
1,5,13.5,18.67775
1,5,14.0,19.50725
1,5,14.5,18.35225
1,5,15.0,17.99525
1,5,15.5,19.5755
1,5,16.0,29.3094725
1,5,16.5,32.259972499999996
1,5,17.0,32.4297225
1,5,17.5,32.5907225
1,5,18.0,31.787472499999996
1,5,18.5,30.5117225
1,5,19.0,21.250249999999998
1,5,19.5,19.27975
1,5,20.0,19.23775
1,5,20.5,17.93225
1,5,21.0,19.11175
1,5,21.5,16.794749999999997
1,5,22.0,17.9515
1,5,22.5,14.90825
1,5,23.0,17.56475
1,5,23.5,16.070249999999998
1,6,0.0,16.148999999999997
1,6,0.5,18.901749999999996
1,6,1.0,17.4615
1,6,1.5,15.084999999999999
1,6,2.0,15.793750000000001
1,6,2.5,13.741
1,6,3.0,14.315
1,6,3.5,12.543999999999999
1,6,4.0,15.2565
1,6,4.5,14.812
1,6,5.0,14.35
1,6,5.5,17.02225
1,6,6.0,17.35475
1,6,6.5,19.05575
1,6,7.0,16.639
1,6,7.5,19.23075
1,6,8.0,18.67425
1,6,8.5,19.97275
1,6,9.0,20.01125
1,6,9.5,20.755
1,6,10.0,21.449749999999998
1,6,10.5,20.97375
1,6,11.0,20.30875
1,6,11.5,20.73225
1,6,12.0,20.993
1,6,12.5,20.78125
1,6,13.0,21.20475
1,6,13.5,19.888749999999998
1,6,14.0,20.39275
1,6,14.5,19.37425
1,6,15.0,19.05225
1,6,15.5,22.13925
1,6,16.0,30.950972500000002
1,6,16.5,33.390472499999994
1,6,17.0,32.9669725
1,6,17.5,33.1594725
1,6,18.0,32.9897225
1,6,18.5,31.2677225
1,6,19.0,24.190250000000002
1,6,19.5,20.02525
1,6,20.0,20.672749999999997
1,6,20.5,18.59725
1,6,21.0,19.60875
1,6,21.5,17.83775
1,6,22.0,18.880750000000003
1,6,22.5,15.084999999999999
1,6,23.0,17.914749999999998
1,6,23.5,16.70725
1,7,0.0,15.1025
1,7,0.5,17.5385
1,7,1.0,17.255
1,7,1.5,15.0465
1,7,2.0,15.449
1,7,2.5,14.5075
1,7,3.0,15.0815
1,7,3.5,13.8075
1,7,4.0,14.14
1,7,4.5,13.902
1,7,5.0,14.259
1,7,5.5,15.137500000000001
1,7,6.0,15.74125
1,7,6.5,17.12025
1,7,7.0,16.54625
1,7,7.5,19.28325
1,7,8.0,18.10025
1,7,8.5,20.5415
1,7,9.0,20.18975
1,7,9.5,20.60275
1,7,10.0,20.45575
1,7,10.5,20.513499999999997
1,7,11.0,20.22475
1,7,11.5,20.74625
1,7,12.0,21.061249999999998
1,7,12.5,20.80225
1,7,13.0,20.45925
1,7,13.5,19.83625
1,7,14.0,19.419749999999997
1,7,14.5,18.59375
1,7,15.0,19.14675
1,7,15.5,20.70775
1,7,16.0,30.037472499999996
1,7,16.5,32.0692225
1,7,17.0,31.6807225
1,7,17.5,31.3832225
1,7,18.0,31.302722499999998
1,7,18.5,30.1004725
1,7,19.0,20.39975
1,7,19.5,17.501749999999998
1,7,20.0,17.89375
1,7,20.5,16.17175
1,7,21.0,17.65575
1,7,21.5,14.801499999999999
1,7,22.0,16.26625
1,7,22.5,14.53025
1,7,23.0,14.09625
1,7,23.5,12.71375
1,8,0.0,11.69525
1,8,0.5,14.379750000000001
1,8,1.0,13.29125
1,8,1.5,12.136249999999999
1,8,2.0,12.71375
1,8,2.5,11.57625
1,8,3.0,12.61575
1,8,3.5,10.4825
1,8,4.0,12.722500000000002
1,8,4.5,10.783499999999998
1,8,5.0,11.466
1,8,5.5,11.402999999999999
1,8,6.0,13.2825
1,8,6.5,13.811
1,8,7.0,15.237249999999998
1,8,7.5,17.83075
1,8,8.0,15.998500000000002
1,8,8.5,19.31825
1,8,9.0,17.71175
1,8,9.5,19.48275
1,8,10.0,18.047749999999997
1,8,10.5,19.20625
1,8,11.0,17.9865
1,8,11.5,18.977
1,8,12.0,19.55275
1,8,12.5,19.874750000000002
1,8,13.0,20.763749999999998
1,8,13.5,20.056749999999997
1,8,14.0,20.28425
1,8,14.5,19.96575
1,8,15.0,18.983999999999998
1,8,15.5,22.1585
1,8,16.0,31.530222499999997
1,8,16.5,33.2417225
1,8,17.0,32.3597225
1,8,17.5,32.5067225
1,8,18.0,32.1147225
1,8,18.5,31.337722499999998
1,8,19.0,23.059749999999998
1,8,19.5,18.431
1,8,20.0,21.021
1,8,20.5,19.24475
1,8,21.0,20.112750000000002
1,8,21.5,17.0485
1,8,22.0,15.3895
1,8,22.5,11.549999999999999
1,8,23.0,17.32675
1,8,23.5,15.386000000000001
1,9,0.0,15.59075
1,9,0.5,16.81925
1,9,1.0,15.89875
1,9,1.5,13.950999999999999
1,9,2.0,15.18125
1,9,2.5,13.6745
1,9,3.0,14.119
1,9,3.5,11.5115
1,9,4.0,14.174999999999999
1,9,4.5,12.13275
1,9,5.0,12.5265
1,9,5.5,13.8775
1,9,6.0,15.365
1,9,6.5,17.9817225
1,9,7.0,16.8035
1,9,7.5,19.152
1,9,8.0,18.46775
1,9,8.5,20.50475
1,9,9.0,20.0655
1,9,9.5,20.02525
1,9,10.0,19.797749999999997
1,9,10.5,18.980500000000003
1,9,11.0,18.8755
1,9,11.5,19.09775
1,9,12.0,18.99975
1,9,12.5,18.92975
1,9,13.0,19.0295
1,9,13.5,18.64975
1,9,14.0,19.17125
1,9,14.5,18.91925
1,9,15.0,18.63925
1,9,15.5,20.47675
1,9,16.0,30.1844725
1,9,16.5,32.8304725
1,9,17.0,32.7202225
1,9,17.5,32.4472225
1,9,18.0,31.873222499999997
1,9,18.5,30.6639725
1,9,19.0,22.487972499999998
1,9,19.5,20.321
1,9,20.0,21.007
1,9,20.5,19.05925
1,9,21.0,20.35775
1,9,21.5,18.14225
1,9,22.0,19.46525
1,9,22.5,16.00725
1,9,23.0,18.09325
1,9,23.5,16.191
1,10,0.0,15.3545
1,10,0.5,17.946250000000003
1,10,1.0,16.45175
1,10,1.5,15.924999999999999
1,10,2.0,15.61
1,10,2.5,15.211
1,10,3.0,15.725500000000002
1,10,3.5,14.735
1,10,4.0,16.078999999999997
1,10,4.5,15.235500000000002
1,10,5.0,16.70725
1,10,5.5,17.19725
1,10,6.0,18.43275
1,10,6.5,19.7365
1,10,7.0,20.28075
1,10,7.5,21.945472499999997
1,10,8.0,21.565250000000002
1,10,8.5,21.96775
1,10,9.0,21.169749999999997
1,10,9.5,20.68325
1,10,10.0,20.812749999999998
1,10,10.5,20.28075
1,10,11.0,19.88175
1,10,11.5,19.83275
1,10,12.0,20.067249999999998
1,10,12.5,20.035749999999997
1,10,13.0,20.06375
1,10,13.5,19.12925
1,10,14.0,20.43125
1,10,14.5,19.86425
1,10,15.0,19.678749999999997
1,10,15.5,21.71925
1,10,16.0,30.4889725
1,10,16.5,32.5609725
1,10,17.0,32.3107225
1,10,17.5,32.2162225
1,10,18.0,31.468972499999996
1,10,18.5,30.4644725
1,10,19.0,20.94575
1,10,19.5,20.18275
1,10,20.0,19.986749999999997
1,10,20.5,17.26725
1,10,21.0,19.38825
1,10,21.5,15.83225
1,10,22.0,15.779749999999998
1,10,22.5,12.6105
1,10,23.0,14.910000000000002
1,10,23.5,12.432
1,11,0.0,11.826500000000001
1,11,0.5,14.414749999999998
1,11,1.0,13.97025
1,11,1.5,12.136249999999999
1,11,2.0,12.934249999999999
1,11,2.5,12.304249999999998
1,11,3.0,12.84325
1,11,3.5,11.668999999999999
1,11,4.0,12.46175
1,11,4.5,12.0505
1,11,5.0,13.501249999999999
1,11,5.5,14.64925
1,11,6.0,14.63525
1,11,6.5,19.23075
1,11,7.0,17.84125
1,11,7.5,20.85125
1,11,8.0,19.2955
1,11,8.5,20.59225
1,11,9.0,20.08825
1,11,9.5,19.66125
1,11,10.0,19.71025
1,11,10.5,19.073249999999998
1,11,11.0,19.03475
1,11,11.5,19.18875
1,11,12.0,19.321749999999998
1,11,12.5,19.15725
1,11,13.0,20.00425
1,11,13.5,19.37775
1,11,14.0,19.95875
1,11,14.5,19.37075
1,11,15.0,18.814249999999998
1,11,15.5,20.315749999999998
1,11,16.0,29.1204725
1,11,16.5,31.9554725
1,11,17.0,31.8154725
1,11,17.5,32.177722499999994
1,11,18.0,31.706972500000003
1,11,18.5,29.8099725
1,11,19.0,21.792749999999998
1,11,19.5,19.97975
1,11,20.0,20.81625
1,11,20.5,18.78275
1,11,21.0,19.32525
1,11,21.5,16.51825
1,11,22.0,17.10275
1,11,22.5,14.847
1,11,23.0,14.75775
1,11,23.5,13.2475
1,12,0.0,12.264000000000001
1,12,0.5,15.4
1,12,1.0,14.293999999999999
1,12,1.5,12.257
1,12,2.0,12.432
1,12,2.5,12.446
1,12,3.0,12.8065
1,12,3.5,10.745
1,12,4.0,12.7155
1,12,4.5,12.068
1,12,5.0,13.706000000000001
1,12,5.5,14.790999999999999
1,12,6.0,15.96875
1,12,6.5,17.984750000000002
1,12,7.0,18.81775
1,12,7.5,20.41025
1,12,8.0,20.08125
1,12,8.5,21.61075
1,12,9.0,21.58975
1,12,9.5,21.852249999999998
1,12,10.0,21.27125
1,12,10.5,20.76725
1,12,11.0,20.15125
1,12,11.5,20.50125
1,12,12.0,20.91075
1,12,12.5,20.61675
1,12,13.0,20.53625
1,12,13.5,19.59125
1,12,14.0,19.97275
1,12,14.5,19.01725
1,12,15.0,18.50275
1,12,15.5,20.315749999999998
1,12,16.0,30.2855
1,12,16.5,32.2827225
1,12,17.0,32.2512225
1,12,17.5,32.3912225
1,12,18.0,32.149722499999996
1,12,18.5,31.1277225
1,12,19.0,25.105499999999996
1,12,19.5,22.779749999999996
1,12,20.0,22.1484725
1,12,20.5,19.18175
1,12,21.0,18.744249999999997
1,12,21.5,14.803249999999998
1,12,22.0,16.12275
1,12,22.5,13.244
1,12,23.0,15.848
1,12,23.5,13.391
1,13,0.0,12.635
1,13,0.5,15.20575
1,13,1.0,14.119
1,13,1.5,12.033
1,13,2.0,12.2395
1,13,2.5,11.641
1,13,3.0,11.973500000000001
1,13,3.5,10.661
1,13,4.0,12.459999999999999
1,13,4.5,11.707500000000001
1,13,5.0,12.48625
1,13,5.5,14.602000000000002
1,13,6.0,14.25025
1,13,6.5,17.773
1,13,7.0,15.210999999999999
1,13,7.5,19.131
1,13,8.0,19.65075
1,13,8.5,21.83475
1,13,9.0,22.720249999999997
1,13,9.5,23.08775
1,13,10.0,22.71675
1,13,10.5,22.11825
1,13,11.0,21.9275
1,13,11.5,21.951999999999998
1,13,12.0,22.203999999999997
1,13,12.5,22.168999999999997
1,13,13.0,22.004499999999997
1,13,13.5,21.4165
1,13,14.0,21.55125
1,13,14.5,20.858249999999998
1,13,15.0,19.05925
1,13,15.5,20.73225
1,13,16.0,30.301722499999997
1,13,16.5,32.0867225
1,13,17.0,32.2267225
1,13,17.5,32.219722499999996
1,13,18.0,31.680722499999998
1,13,18.5,30.7812225
1,13,19.0,25.1567225
1,13,19.5,21.488250000000004
1,13,20.0,21.579250000000002
1,13,20.5,19.47225
1,13,21.0,20.350749999999998
1,13,21.5,18.14575
1,13,22.0,17.8535
1,13,22.5,14.1855
1,13,23.0,17.3005
1,13,23.5,16.002
1,14,0.0,15.61
1,14,0.5,17.4965
1,14,1.0,16.8245
1,14,1.5,14.598500000000001
1,14,2.0,15.098999999999998
1,14,2.5,13.726999999999999
1,14,3.0,14.220500000000001
1,14,3.5,13.19325
1,14,4.0,14.014000000000001
1,14,4.5,13.198500000000001
1,14,5.0,13.457500000000001
1,14,5.5,14.6895
1,14,6.0,14.9065
1,14,6.5,16.794749999999997
1,14,7.0,15.337000000000002
1,14,7.5,17.886750000000003
1,14,8.0,17.984750000000002
1,14,8.5,20.47675
1,14,9.0,20.613249999999997
1,14,9.5,21.78225
1,14,10.0,21.06125
1,14,10.5,20.910749999999997
1,14,11.0,20.035749999999997
1,14,11.5,20.24575
1,14,12.0,20.16525
1,14,12.5,20.35075
1,14,13.0,20.901999999999997
1,14,13.5,19.50375
1,14,14.0,19.96575
1,14,14.5,18.800250000000002
1,14,15.0,18.75825
1,14,15.5,21.568749999999998
1,14,16.0,30.182722499999997
1,14,16.5,32.4017225
1,14,17.0,32.317722499999995
1,14,17.5,31.978222499999998
1,14,18.0,31.649222499999997
1,14,18.5,30.3262225
1,14,19.0,23.849
1,14,19.5,21.34475
1,14,20.0,19.864250000000002
1,14,20.5,17.48075
1,14,21.0,18.14225
1,14,21.5,14.833
1,14,22.0,16.1875
1,14,22.5,13.030499999999998
1,14,23.0,15.489249999999998
1,14,23.5,12.881749999999998
1,15,0.0,12.20275
1,15,0.5,13.75325
1,15,1.0,13.735750000000001
1,15,1.5,12.433750000000002
1,15,2.0,12.82925
1,15,2.5,12.195749999999999
1,15,3.0,13.00775
1,15,3.5,12.115249999999998
1,15,4.0,12.86425
1,15,4.5,12.446
1,15,5.0,13.28075
1,15,5.5,13.935250000000002
1,15,6.0,13.622
1,15,6.5,14.918750000000001
1,15,7.0,13.471499999999999
1,15,7.5,18.352249999999998
1,15,8.0,15.344
1,15,8.5,19.87475
1,15,9.0,21.090999999999998
1,15,9.5,22.627499999999998
1,15,10.0,22.21975
1,15,10.5,21.75075
1,15,11.0,21.698249999999998
1,15,11.5,22.358
1,15,12.0,22.798999999999996
1,15,12.5,22.694
1,15,13.0,22.513749999999998
1,15,13.5,20.90025
1,15,14.0,20.43825
1,15,14.5,19.5965
1,15,15.0,17.550749999999997
1,15,15.5,21.112
1,15,16.0,29.3969725
1,15,16.5,32.2127225
1,15,17.0,31.908222499999997
1,15,17.5,32.0902225
1,15,18.0,31.964222499999995
1,15,18.5,31.3149725
1,15,19.0,23.632472500000002
1,15,19.5,21.458972499999998
1,15,20.0,21.6619725
1,15,20.5,19.37425
1,15,21.0,20.7834725
1,15,21.5,18.69875
1,15,22.0,19.49325
1,15,22.5,16.66
1,15,23.0,18.52375
1,15,23.5,17.2585
1,16,0.0,16.492
1,16,0.5,18.774472499999998
1,16,1.0,18.8794725
1,16,1.5,17.514
1,16,2.0,17.86225
1,16,2.5,17.213
1,16,3.0,17.57525
1,16,3.5,16.541
1,16,4.0,16.931250000000002
1,16,4.5,15.641499999999999
1,16,5.0,17.7835
1,16,5.5,17.75725
1,16,6.0,19.267500000000002
1,16,6.5,19.80125
1,16,7.0,20.534499999999998
1,16,7.5,21.5989725
1,16,8.0,20.5835
1,16,8.5,21.7529725
1,16,9.0,21.2279725
1,16,9.5,21.2962225
1,16,10.0,21.3154725
1,16,10.5,20.683249999999997
1,16,11.0,20.23175
1,16,11.5,19.7645
1,16,12.0,20.15125
1,16,12.5,19.419749999999997
1,16,13.0,19.36375
1,16,13.5,18.81775
1,16,14.0,19.30775
1,16,14.5,18.387249999999998
1,16,15.0,18.660249999999998
1,16,15.5,20.60275
1,16,16.0,29.2849725
1,16,16.5,31.1609725
1,16,17.0,31.4199725
1,16,17.5,31.528472500000003
1,16,18.0,31.0244725
1,16,18.5,30.215972500000003
1,16,19.0,21.7739725
1,16,19.5,20.618972499999998
1,16,20.0,20.3599725
1,16,20.5,19.038249999999998
1,16,21.0,19.383
1,16,21.5,17.631249999999998
1,16,22.0,17.556
1,16,22.5,13.7025
1,16,23.0,16.95925
1,16,23.5,15.469999999999999
1,17,0.0,15.645000000000001
1,17,0.5,17.4475
1,17,1.0,16.275000000000002
1,17,1.5,15.735999999999999
1,17,2.0,15.7325
1,17,2.5,15.638
1,17,3.0,15.7465
1,17,3.5,15.487499999999999
1,17,4.0,15.616999999999999
1,17,4.5,15.3825
1,17,5.0,16.156
1,17,5.5,16.7685
1,17,6.0,17.29525
1,17,6.5,19.00675
1,17,7.0,19.3047225
1,17,7.5,20.3459725
1,17,8.0,19.7264725
1,17,8.5,20.7869725
1,17,9.0,20.797472499999998
1,17,9.5,20.7869725
1,17,10.0,21.056472499999998
1,17,10.5,20.5174725
1,17,11.0,20.3372225
1,17,11.5,20.25975
1,17,12.0,20.52225
1,17,12.5,20.31925
1,17,13.0,20.31925
1,17,13.5,19.52475
1,17,14.0,19.9745
1,17,14.5,19.85725
1,17,15.0,19.500249999999998
1,17,15.5,21.2174725
1,17,16.0,29.4949725
1,17,16.5,31.734972499999998
1,17,17.0,32.0569725
1,17,17.5,32.5067225
1,17,18.0,31.3202225
1,17,18.5,30.4889725
1,17,19.0,22.044749999999997
1,17,19.5,20.08825
1,17,20.0,20.19325
1,17,20.5,18.84575
1,17,21.0,19.761
1,17,21.5,18.79325
1,17,22.0,19.1345
1,17,22.5,16.709
1,17,23.0,18.12125
1,17,23.5,17.293499999999998
1,18,0.0,16.596999999999998
1,18,0.5,18.788
1,18,1.0,18.025000000000002
1,18,1.5,16.26625
1,18,2.0,16.142
1,18,2.5,15.8585
1,18,3.0,16.212
1,18,3.5,15.7115
1,18,4.0,16.1105
1,18,4.5,15.8305
1,18,5.0,17.7555
1,18,5.5,17.631249999999998
1,18,6.0,19.20625
1,18,6.5,18.873749999999998
1,18,7.0,18.91225
1,18,7.5,21.2209725
1,18,8.0,20.84425
1,18,8.5,21.0039725
1,18,9.0,20.8394725
1,18,9.5,20.80575
1,18,10.0,20.19325
1,18,10.5,19.49675
1,18,11.0,19.27275
1,18,11.5,18.884249999999998
1,18,12.0,19.041749999999997
1,18,12.5,18.53775
1,18,13.0,19.02075
1,18,13.5,18.39075
1,18,14.0,19.09425
1,18,14.5,18.81425
1,18,15.0,18.327749999999998
1,18,15.5,20.09525
1,18,16.0,28.1019725
1,18,16.5,30.6429725
1,18,17.0,30.7164725
1,18,17.5,31.2834725
1,18,18.0,30.501222499999997
1,18,18.5,29.480972499999996
1,18,19.0,20.95625
1,18,19.5,19.629749999999998
1,18,20.0,19.31125
1,18,20.5,19.08375
1,18,21.0,20.450499999999998
1,18,21.5,18.485249999999997
1,18,22.0,18.62175
1,18,22.5,16.779
1,18,23.0,18.333
1,18,23.5,16.982
1,19,0.0,16.3205
1,19,0.5,18.76875
1,19,1.0,17.6575
1,19,1.5,16.6215
1,19,2.0,16.418499999999998
1,19,2.5,15.7675
1,19,3.0,16.1525
1,19,3.5,15.4595
1,19,4.0,16.2855
1,19,4.5,15.777999999999999
1,19,5.0,17.70825
1,19,5.5,17.5665
1,19,6.0,18.4135
1,19,6.5,18.77925
1,19,7.0,18.80375
1,19,7.5,20.3669725
1,19,8.0,20.275972499999998
1,19,8.5,20.454472499999998
1,19,9.0,20.3914725
1,19,9.5,20.3599725
1,19,10.0,20.3809725
1,19,10.5,20.384472499999998
1,19,11.0,20.3459725
1,19,11.5,19.85375
1,19,12.0,19.60525
1,19,12.5,19.20975
1,19,13.0,19.2465
1,19,13.5,18.18775
1,19,14.0,18.576249999999998
1,19,14.5,18.721500000000002
1,19,15.0,18.2805
1,19,15.5,19.960972499999997
1,19,16.0,29.001472500000002
1,19,16.5,30.6394725
1,19,17.0,31.3132225
1,19,17.5,31.6019725
1,19,18.0,30.8564725
1,19,18.5,29.6874725
1,19,19.0,21.2664725
1,19,19.5,19.96925
1,19,20.0,20.50825
1,19,20.5,19.362
1,19,21.0,19.51775
1,19,21.5,17.79925
1,19,22.0,19.404
1,19,22.5,16.737
1,19,23.0,18.2525
1,19,23.5,17.40375
1,20,0.0,16.737
1,20,0.5,19.103
1,20,1.0,18.172
1,20,1.5,16.7755
1,20,2.0,16.855999999999998
1,20,2.5,16.443
1,20,3.0,17.03625
1,20,3.5,16.0195
1,20,4.0,17.087
1,20,4.5,16.3905
1,20,5.0,18.1685
1,20,5.5,17.66625
1,20,6.0,19.005
1,20,6.5,18.557
1,20,7.0,19.3467225
1,20,7.5,20.0379725
1,20,8.0,19.2329725
1,20,8.5,20.573472499999998
1,20,9.0,19.817472499999997
1,20,9.5,20.3179725
1,20,10.0,20.1149725
1,20,10.5,19.629749999999998
1,20,11.0,19.49675
1,20,11.5,19.311249999999998
1,20,12.0,19.3165
1,20,12.5,19.15025
1,20,13.0,19.97275
1,20,13.5,19.09075
1,20,14.0,19.7404725
1,20,14.5,19.106972499999998
1,20,15.0,19.1489725
1,20,15.5,20.3284725
1,20,16.0,28.4152225
1,20,16.5,30.7619725
1,20,17.0,30.8389725
1,20,17.5,30.9369725
1,20,18.0,30.2089725
1,20,18.5,29.0994725
1,20,19.0,21.0669725
1,20,19.5,19.69275
1,20,20.0,20.11975
1,20,20.5,18.98925
1,20,21.0,19.57725
1,20,21.5,18.2
1,20,22.0,19.607
1,20,22.5,17.024
1,20,23.0,17.26025
1,20,23.5,16.968
1,21,0.0,16.2365
1,21,0.5,17.752
1,21,1.0,18.312
1,21,1.5,16.8035
1,21,2.0,16.723
1,21,2.5,15.8865
1,21,3.0,15.599499999999999
1,21,3.5,14.661499999999998
1,21,4.0,15.393
1,21,4.5,14.749
1,21,5.0,15.3825
1,21,5.5,15.774499999999998
1,21,6.0,16.583000000000002
1,21,6.5,17.49825
1,21,7.0,17.909499999999998
1,21,7.5,20.11275
1,21,8.0,18.51325
1,21,8.5,20.8954725
1,21,9.0,19.65425
1,21,9.5,19.85025
1,21,10.0,19.57025
1,21,10.5,19.367250000000002
1,21,11.0,19.31475
1,21,11.5,19.00675
1,21,12.0,18.92625
1,21,12.5,18.92625
1,21,13.0,19.4355
1,21,13.5,18.64975
1,21,14.0,18.20175
1,21,14.5,18.23325
1,21,15.0,17.9585
1,21,15.5,18.943749999999998
1,21,16.0,28.056472499999998
1,21,16.5,30.5274725
1,21,17.0,30.5659725
1,21,17.5,30.8634725
1,21,18.0,30.7094725
1,21,18.5,29.897472500000003
1,21,19.0,21.3119725
1,21,19.5,20.10925
1,21,20.0,20.3595
1,21,20.5,18.8965
1,21,21.0,19.68575
1,21,21.5,18.354
1,21,22.0,18.6235
1,21,22.5,16.456999999999997
1,21,23.0,17.541999999999998
1,21,23.5,17.6085
1,22,0.0,16.73
1,22,0.5,18.3107225
1,22,1.0,17.37575
1,22,1.5,15.7465
